,th_demand
6552,79.53550743791264
6553,68.24800567239018
6554,64.52455801999191
6555,59.71195418591462
6556,58.014237993155476
6557,52.82150656125202
6558,58.252348409755555
6559,53.73690922252848
6560,71.06422052060458
6561,74.34681022561772
6562,68.02472931911149
6563,63.3473824744605
6564,38.87638796158425
6565,61.88614931700552
6566,54.15440828287716
6567,54.48964795644958
6568,72.86100021657147
6569,66.18016479206561
6570,61.984182567984675
6571,66.401371072823
6572,69.45120042432488
6573,40.63514111522875
6574,47.86442540909805
6575,47.86976529502224
6576,49.843875224825986
6577,54.16093176416355
6578,48.84560253079651
6579,49.7950810080173
6580,48.98533820490444
6581,45.4588261359202
6582,56.841939780757016
6583,49.5220239356517
6584,50.867525638407116
6585,49.00527706531103
6586,65.25631089304515
6587,21.78076567807453
6588,22.62110108444584
6589,28.331099794308965
6590,55.76177105530304
6591,52.8946418606148
6592,47.61075169389439
6593,52.24347848113419
6594,56.66631440208585
6595,68.3443067392741
6596,57.111456323898075
6597,56.69305440537035
6598,56.80623590786626
6599,63.972402966147335
6600,64.45872778846612
6601,51.71660097428696
6602,46.228853668098566
6603,43.54408010692249
6604,45.04971008732369
6605,36.48148309870758
6606,47.97779166304954
6607,46.10056908528578
6608,47.287404996521204
6609,47.9129298783024
6610,55.0116260761827
6611,22.24540651338527
6612,24.107316406472005
6613,31.084033048567466
6614,31.794494293285776
6615,61.51466032392753
6616,54.125298591435254
6617,62.64642316152526
6618,58.263822004438175
6619,63.029163819142354
6620,65.56902074742091
6621,69.77221785477221
6622,65.1669759269775
6623,76.28602165296665
6624,71.50289785099102
6625,60.82833262577493
6626,55.69519039734704
6627,53.754865951746
6628,46.731657655618655
6629,45.575474710776824
6630,40.505871799218745
6631,31.066531846000768
6632,41.0345888388753
6633,43.00508322995964
6634,37.260585250555756
6635,55.676217327060925
6636,36.445077380955446
6637,45.81536211213501
6638,33.96297022293707
6639,47.8297049759384
6640,42.8916684250443
6641,53.38653659767422
6642,46.77978150159306
6643,57.71466479109266
6644,54.597784700325825
6645,54.152659655554366
6646,58.16727998207463
6647,61.08088410078135
6648,70.90213686819628
6649,53.237117685103726
6650,48.22868932239581
6651,52.7444829313098
6652,54.8455373996414
6653,51.71852486644599
6654,51.67169075750831
6655,46.19046763820088
6656,50.56183429741731
6657,40.260456475771285
6658,40.6725783289793
6659,42.399875312869234
6660,44.19625049825252
6661,58.75439065276746
6662,51.30239944545414
6663,56.64274097603118
6664,53.48425434100667
6665,54.27186264171731
6666,60.174754278475966
6667,61.25502879364872
6668,57.2454195743147
6669,61.8542392825258
6670,57.475441543025376
6671,61.2588824802892
6672,64.41122152857258
6673,50.51379894521723
6674,44.72165476924531
6675,44.12501853909282
6676,45.81053750341119
6677,43.489574900932496
6678,43.61094962418942
6679,42.61902444367642
6680,57.85471695338032
6681,68.87146712272838
6682,76.02214171283222
6683,69.28232463415503
6684,73.14425046612511
6685,66.8397961118175
6686,63.03165073840536
6687,57.750795455955746
6688,48.113756326702486
6689,60.012830925194514
6690,72.61785511725945
6691,77.59748407220619
6692,70.85068255666387
6693,72.25533454032909
6694,78.79487240791846
6695,73.59426749501506
6696,83.19399915966765
6697,67.8083678639774
6698,71.71298864997328
6699,68.03660651721167
6700,67.11197566663805
6701,58.37592917636707
6702,57.57918970794728
6703,57.157677124585156
6704,69.64279273372834
6705,75.57354028383118
6706,67.14983287596829
6707,69.5199875413085
6708,61.88754101668174
6709,65.50592211676415
6710,52.192686416635205
6711,50.201295062486196
6712,52.96664656909572
6713,54.9985063306799
6714,59.70810933938392
6715,55.45269313459982
6716,63.25985195845511
6717,67.85553879752047
6718,72.5361463941325
6719,74.2494128942066
6720,64.45312404615714
6721,51.22981364928094
6722,48.26412718033961
6723,51.39560954599634
6724,48.451424922633976
6725,37.0952109421182
6726,31.675078917627726
6727,28.091346469807718
6728,37.200125289605005
6729,39.31035581016797
6730,37.08985177327824
6731,63.037417188835036
6732,68.97415866599624
6733,58.935016241351484
6734,59.19859430697304
6735,58.08443550975376
6736,51.981788945670964
6737,56.369344071439
6738,52.27968402301361
6739,55.25638303963844
6740,58.76054469489548
6741,34.993528160998
6742,36.97657700483313
6743,40.515110421738704
6744,44.81569723229038
6745,47.32837179267618
6746,45.49950686275652
6747,47.04509771990849
6748,44.24673933648816
6749,43.32740229013542
6750,45.543790774614365
6751,41.1841597563483
6752,27.877279581021558
6753,20.09773691344361
6754,55.9916158020857
6755,21.848720793686862
6756,24.793051740065682
6757,30.26767260090441
6758,25.426018144542194
6759,54.73289924506837
6760,54.23159500475022
6761,54.72314203239886
6762,54.40348647967292
6763,63.0093098191573
6764,59.40423722865082
6765,59.60039784115619
6766,55.813319600794195
6767,68.1530189234761
6768,60.73380890969423
6769,63.66431844428706
6770,65.65960546062483
6771,62.57153976774946
6772,56.76172690309531
6773,53.442913792707834
6774,57.599823538511096
6775,54.76187715395091
6776,54.45729579831021
6777,51.6465904920013
6778,55.68080324743414
6779,61.50897320249181
6780,74.52217742658337
6781,70.26609341624523
6782,70.7134422191027
6783,65.37609485033089
6784,64.33937292590534
6785,65.9637233978961
6786,79.20920668205382
6787,81.31600747862215
6788,84.86815823335736
6789,90.3146734478713
6790,79.08239706188462
6791,92.01914673523616
6792,91.62026200749106
6793,79.05853168132698
6794,71.88595059402017
6795,63.86327297523099
6796,70.11789334685928
6797,64.9643490892532
6798,67.94586814632444
6799,70.35687418248841
6800,81.61137595980077
6801,95.58836461194622
6802,74.43462209403513
6803,76.42101328502508
6804,67.16238584973304
6805,72.09669697514249
6806,66.28994391656124
6807,66.64603587690802
6808,72.26942269959369
6809,74.95291528293069
6810,84.81853241641976
6811,85.92510207929368
6812,84.3000403249171
6813,93.85737196613441
6814,94.86659904911158
6815,94.95337147718038
6816,89.54656084093692
6817,79.44544968756323
6818,79.08890398256105
6819,68.47780877315077
6820,71.35185141391764
6821,65.37316447352062
6822,61.67141298450372
6823,76.04475855510967
6824,89.92241931058705
6825,97.87860483120404
6826,90.28391441708861
6827,88.59010515507792
6828,87.6416604575617
6829,80.63744786919018
6830,72.26621263141921
6831,64.43298773977271
6832,72.6704836067341
6833,85.16504848271042
6834,100.37066554922
6835,94.02910326494963
6836,93.76522539089979
6837,102.67606174547137
6838,96.34802596900025
6839,91.08184788759692
6840,86.20538338072532
6841,83.33553312819727
6842,79.72429701972999
6843,81.48333239846325
6844,71.47347020316991
6845,76.00201460869117
6846,73.78094064963484
6847,77.17288433048533
6848,89.9916607575941
6849,108.1109153414178
6850,102.67845825568268
6851,97.08422642270486
6852,91.89303090941213
6853,87.19535520987816
6854,92.69696761596256
6855,85.71902334322517
6856,90.9122022888087
6857,91.9624872825559
6858,101.81905738225784
6859,103.88598142304086
6860,109.13734875115324
6861,109.28336301926448
6862,110.37889500175217
6863,110.83318308724272
6864,108.24962877804163
6865,94.93319825447611
6866,100.6316286969105
6867,95.78195333742875
6868,82.67484659001616
6869,80.95891121918336
6870,81.28316879049922
6871,78.31861528771523
6872,102.23020123688195
6873,91.09226512216581
6874,91.38328217759675
6875,90.34955048481844
6876,82.57183899355736
6877,87.06424690420288
6878,70.61392325468609
6879,67.84164256219131
6880,77.91626173056447
6881,74.4406657076111
6882,85.40345329868738
6883,80.00707413737557
6884,79.22134086064875
6885,79.93411218939023
6886,80.99260723898564
6887,81.33591701195903
6888,87.29890547412622
6889,76.70791836442335
6890,64.22733295995099
6891,62.26191701953339
6892,56.066716766470535
6893,52.471395376156245
6894,59.9518058455021
6895,65.38870424113684
6896,80.23039936491388
6897,97.38925617867763
6898,45.499101195971086
6899,71.99489895329197
6900,67.8038646509142
6901,72.37704430631898
6902,65.29253923465924
6903,65.7391503579355
6904,69.7412794199673
6905,66.28008428241668
6906,87.12102922818615
6907,88.98721854097624
6908,93.16125309389133
6909,94.19489412254937
6910,91.21747370604163
6911,101.6583939316063
6912,111.50998212797357
6913,102.65056381233214
6914,98.77700958071277
6915,89.54259226678647
6916,85.16151229509234
6917,89.89054784279497
6918,83.75687127016101
6919,85.38426202108185
6920,70.75162152570219
6921,79.73528110656596
6922,86.92802671697653
6923,87.05302874245204
6924,80.1770891080316
6925,80.07351719640405
6926,74.56125280899519
6927,86.57735756594242
6928,80.2287009842716
6929,90.57114772398333
6930,101.63059764550039
6931,95.21052300139446
6932,94.98728346707414
6933,93.99599291687485
6934,103.232404989453
6935,97.34925138663655
6936,97.36139150391952
6937,97.16861309991062
6938,90.24738296420631
6939,86.40737125071868
6940,78.55620963946384
6941,75.11284749060287
6942,81.65132648442028
6943,82.83693880249389
6944,83.55399945763506
6945,80.91067574681867
6946,96.87372530399755
6947,107.25721061233477
6948,106.92509392357167
6949,105.22999480668717
6950,91.73899430282842
6951,87.83878336668491
6952,82.55762790941372
6953,109.99787493279715
6954,121.58189931964424
6955,116.44937995695715
6956,103.57393187999739
6957,108.72229850733133
6958,112.79118920693291
6959,122.96521651419346
6960,112.11294469052827
6961,102.71702420013013
6962,94.0118113894962
6963,93.10939533662659
6964,90.73676829348906
6965,90.08898178282278
6966,87.39275489784337
6967,91.81751096426474
6968,108.77509121713156
6969,127.79710578040171
6970,127.46911653687704
6971,116.12449905463632
6972,112.95091172540853
6973,116.79536490111805
6974,108.2841778873176
6975,106.36013175241428
6976,103.18439010667036
6977,111.43991059581049
6978,117.60502626689927
6979,108.9822488520286
6980,121.5292185575269
6981,133.5180568865504
6982,127.58795916385006
6983,119.28994427512752
6984,121.53639688447944
6985,130.20008329659424
6986,96.89182378482512
6987,93.96434196159379
6988,95.16954865186183
6989,94.30108776990436
6990,89.8404812452979
6991,101.3233255367458
6992,135.02821813880524
6993,124.56873890777143
6994,105.77739464121707
6995,111.38635008391451
6996,98.32903368299044
6997,98.18820620947571
6998,102.28919296426456
6999,103.64337503171576
7000,104.15449931384397
7001,116.13189868117402
7002,116.08499636528732
7003,112.00785649239411
7004,122.59115932239158
7005,118.85268005854839
7006,123.85778458037996
7007,130.7807995731563
7008,125.16234889298472
7009,109.54525651800775
7010,103.19402346437015
7011,94.4016999500671
7012,90.59723474211977
7013,88.0393001186436
7014,83.25939948189648
7015,88.463122549075
7016,113.84863592769017
7017,117.70236305718404
7018,101.86082445295476
7019,94.51091074941687
7020,96.85303729276497
7021,95.53189874799492
7022,93.15106265496884
7023,82.06290984521274
7024,84.15207066475107
7025,81.52199395233319
7026,86.99399378610472
7027,89.25592206623197
7028,92.14795792056563
7029,105.38457785746543
7030,92.69139328562983
7031,91.19795864293125
7032,89.81099963526152
7033,83.07423468198348
7034,73.66244533457107
7035,74.27931550413996
7036,69.28181538805127
7037,71.4886436503836
7038,71.61417842001575
7039,77.72442683030869
7040,92.01125800046945
7041,97.21143847467086
7042,94.26995015326618
7043,82.49882116908628
7044,73.68498483297473
7045,80.84268275215948
7046,69.53975804084351
7047,63.761643997196956
7048,66.57496974764433
7049,75.56854287074104
7050,85.20208851464821
7051,92.11977012059279
7052,97.98313167199878
7053,100.92480226647017
7054,92.52231845408787
7055,108.8606709967367
7056,113.74074845309106
7057,95.50725954743608
7058,86.18088453188491
7059,91.45517100878259
7060,91.55796586567662
7061,80.88714718333416
7062,81.74535350241572
7063,88.27003102271264
7064,100.28397287592983
7065,113.08217618267788
7066,106.58094367224803
7067,112.28391700882226
7068,102.75592401875825
7069,80.21476445961918
7070,76.7222256062043
7071,76.64599560348236
7072,79.69175371075634
7073,80.09312551577385
7074,88.23130952801246
7075,87.4038893164017
7076,93.44235720158066
7077,87.15482639314125
7078,77.3548162807494
7079,89.2563919577729
7080,92.86419989762612
7081,84.52846435017456
7082,76.82095279504892
7083,78.5691525894705
7084,85.05431494393355
7085,78.77079677463797
7086,84.79326446557185
7087,86.6449650985929
7088,80.2501696576535
7089,84.24084359306254
7090,96.0790820514987
7091,94.2514132008456
7092,96.74047448630374
7093,91.37975979619357
7094,95.0621803074067
7095,87.63730843648067
7096,88.23418000677256
7097,79.60989957489359
7098,87.57362115514275
7099,96.19729999601283
7100,93.07335823555603
7101,91.63598040896328
7102,84.00082782201346
7103,88.86330205021736
7104,86.770929458664
7105,77.19076546058314
7106,73.88245202973454
7107,78.89319161761522
7108,81.54174262098243
7109,75.90642945754998
7110,78.95679477349898
7111,75.24799411779074
7112,68.74295461633028
7113,67.07435965645053
7114,84.76179837734658
7115,92.71635402132519
7116,91.72695584908358
7117,92.09720175684134
7118,84.03638999077043
7119,79.46879162281955
7120,81.6584965602569
7121,91.30456917373522
7122,110.01961378235609
7123,107.16086828155191
7124,89.24922391934281
7125,89.01917554127171
7126,89.57758452928135
7127,94.96453312974462
7128,95.81350698875305
7129,79.9281458511835
7130,75.0732690069147
7131,61.47602183434839
7132,59.55287073113369
7133,65.38678365072397
7134,63.40196780887569
7135,66.73273518109731
7136,81.00858107209696
7137,81.91575396376744
7138,84.57716339943214
7139,83.78221279841054
7140,82.57810238820029
7141,78.39713272271239
7142,72.53469732805176
7143,75.0478889437276
7144,79.77656723886865
7145,79.67596446852534
7146,82.13614112371928
7147,76.32378719179076
7148,78.12485691849865
7149,89.10241348017145
7150,86.5778593795847
7151,80.58215071464046
7152,85.55544258276684
7153,66.00971231573769
7154,58.59987370075844
7155,63.06370487363506
7156,62.20558654076939
7157,57.83232944237813
7158,67.2219891915402
7159,66.27200305888088
7160,94.0798026620795
7161,90.66523707740016
7162,88.94768249070802
7163,89.36796208683099
7164,71.50979208398722
7165,84.24233934122238
7166,71.24020780359835
7167,66.3037182042149
7168,77.02028200119439
7169,81.62573974490614
7170,101.1760322853958
7171,95.79942391813856
7172,92.44314789149117
7173,102.7342994150312
7174,105.46519663466223
7175,105.24018812041244
7176,94.98734862654175
7177,92.4334061110785
7178,88.59527186419437
7179,82.66853045033496
7180,81.0765814851453
7181,77.40970679055596
7182,77.30059175389901
7183,75.94501179760212
7184,88.92689118316201
7185,87.3512192381578
7186,91.8641797585817
7187,51.95795598365778
7188,46.415188863271055
7189,78.6658908179269
7190,58.62423011510707
7191,51.35060721274916
7192,63.71407606009812
7193,60.37419924082616
7194,67.39283856548096
7195,82.88816626268222
7196,78.1017942683221
7197,83.41527683366888
7198,77.26660901230255
7199,87.10126956547704
7200,80.49768300954767
7201,68.53415854907657
7202,48.61568948763234
7203,51.73702485665354
7204,59.03932862356693
7205,53.561037215646216
7206,62.326410277126044
7207,60.13492266939478
7208,73.08619159024884
7209,52.15998818478698
7210,44.605411502157054
7211,66.16204454334779
7212,66.51844833824684
7213,72.20050291934946
7214,74.25203520810018
7215,65.95358332824846
7216,68.19859065661964
7217,69.31204713001743
7218,67.6950767022955
7219,71.55729617935663
7220,62.26105348822941
7221,71.9445075003989
7222,67.11507635653331
7223,74.47533109371358
7224,69.71196138442238
7225,56.6112379481204
7226,53.868515948059525
7227,51.31170062429956
7228,51.44408257363522
7229,42.20288425958311
7230,53.766043397230334
7231,55.78629935243413
7232,72.79606614265835
7233,72.2710495395882
7234,73.18504617993301
7235,75.51386845433737
7236,72.1460720083358
7237,73.28510926193893
7238,79.03108027674129
7239,71.70659163586087
7240,71.08994696856463
7241,75.34224055437345
7242,82.20139893425875
7243,77.03791707663699
7244,76.01088025728305
7245,75.31458546264233
7246,72.68363388464846
7247,76.67247298668933
7248,79.75559019895776
7249,75.23014372391225
7250,60.27729848366189
7251,63.81019178178671
7252,60.854825546910455
7253,51.620612533366376
7254,62.3367829778458
7255,60.072837292168394
7256,53.150216153519295
7257,55.7318035453972
7258,70.1675885996316
7259,70.58271736294124
7260,69.6871486890658
7261,73.42151307789683
7262,83.7497329642498
7263,63.78386640541124
7264,60.76458851326623
7265,62.384628265208455
7266,78.38756212682101
7267,62.62898220343064
7268,63.452243694015856
7269,61.85927337772845
7270,62.480764798718525
7271,70.77075533332193
7272,62.80473370108201
7273,68.45573448027037
7274,52.272542124709496
7275,55.802973080755876
7276,60.376389230402474
7277,52.16250574124078
7278,57.68299270009269
7279,55.857458924078976
7280,60.62324040079169
7281,77.81389249386801
7282,82.23786290291795
7283,78.64351327228368
7284,80.56948235930064
7285,74.6495388407816
7286,76.83094197399953
7287,83.03974022246098
7288,77.02068811705365
7289,85.19749725684207
7290,74.58876323639157
7291,77.18276246258469
7292,68.33802001690994
7293,80.41385566092491
7294,75.51279047752372
7295,74.9494901925128
7296,71.87687379904214
7297,61.198792934025946
7298,60.55286210010241
7299,63.06156499425448
7300,63.40694516349934
7301,60.02428574478713
7302,54.59367674322352
7303,57.848396957487566
7304,72.52344103968584
7305,73.26081621980015
7306,77.24407492677554
7307,79.32528739869836
7308,71.28272129852913
7309,73.02041946877493
7310,64.18024854704214
7311,63.12620499355175
7312,68.59697940019436
7313,78.83379698905193
7314,78.21584767238646
7315,81.71756448988317
7316,77.20752655210872
7317,79.21210284633683
7318,64.98683356234027
7319,73.89779114545436
7320,69.28488755540961
7321,62.14690240266
7322,45.679318663387434
7323,50.20921335842274
7324,55.76984862005559
7325,61.99481500051454
7326,54.053229834221995
7327,62.74690294131635
7328,80.0511635380189
7329,82.424781104696
7330,76.0299405726982
7331,69.1225081543058
7332,79.96806963056773
7333,83.68821564835928
7334,75.35943681649213
7335,72.75515698441494
7336,67.47059527351159
7337,72.28519884392016
7338,83.06061668028192
7339,78.41904203415872
7340,76.16243059852673
7341,83.41939000688421
7342,75.96492683240498
7343,80.26580546146897
7344,83.22069057074003
7345,75.3863722530061
7346,66.92125581000289
7347,63.74372912152339
7348,66.73854973347119
7349,62.14815451513204
7350,63.38506905642759
7351,74.54156253749736
7352,85.37405333020084
7353,87.59336414701517
7354,75.64131548105068
7355,75.1625201922171
7356,79.77811574014467
7357,82.73849723061238
7358,82.31951130364087
7359,83.43840508494215
7360,78.3494580507984
7361,80.83227771172557
7362,98.81189650781323
7363,89.51729697498239
7364,91.43580781633989
7365,96.19515264973658
7366,96.54689370455154
7367,105.72900933854646
7368,98.27886053608326
7369,94.25244984512737
7370,85.19974579820811
7371,86.37072982511992
7372,82.91033873129354
7373,80.68366675249148
7374,92.22616268567967
7375,93.60091813738474
7376,106.1461324319178
7377,105.95879100297307
7378,108.0402364779632
7379,95.86940874016341
7380,99.61618526656073
7381,86.80717328655751
7382,83.38431515979323
7383,77.67688079954858
7384,80.68870738292969
7385,96.33216173723557
7386,114.04032411403706
7387,107.2834461096996
7388,98.14727861423665
7389,102.57990981576505
7390,110.01466539763886
7391,111.41904527009072
7392,110.40273915046315
7393,106.42962795932723
7394,98.5119441426465
7395,89.61861510647567
7396,88.9711709224776
7397,80.99156935039446
7398,85.91632562271812
7399,85.1309424413316
7400,103.96097116712227
7401,118.83497038991345
7402,126.56469973931924
7403,110.56634861114262
7404,117.70807797965797
7405,105.96793316283798
7406,102.88123178094844
7407,119.56343614774472
7408,114.94713653539594
7409,121.90087883338192
7410,126.75801002904147
7411,132.94100902698642
7412,124.85459487040637
7413,121.05661335092732
7414,123.83170928995754
7415,120.89023022068024
7416,124.14464235100625
7417,110.27565952785628
7418,111.59369065453116
7419,108.29803110143291
7420,105.93198641318313
7421,100.99527199052312
7422,101.87385341057922
7423,94.87126789886099
7424,97.82661626440934
7425,117.57247701886078
7426,111.41615855875554
7427,107.95978617657352
7428,111.18361396766541
7429,108.23708229920197
7430,108.66236236276077
7431,100.43072624635853
7432,112.07021087799559
7433,132.48661983438927
7434,122.02846814515931
7435,116.80018793770513
7436,118.51163073332965
7437,107.65001228699298
7438,101.95057118760475
7439,113.17941455382126
7440,106.48119231642482
7441,98.11941345804013
7442,95.08192937145039
7443,91.87816280935452
7444,87.48400562714022
7445,96.79916480618566
7446,94.0411067914176
7447,91.87704031174071
7448,77.96056466627955
7449,91.04726876771596
7450,117.40497500389323
7451,112.87299714039122
7452,127.47018877796353
7453,120.54337060175772
7454,120.19356032087087
7455,123.29452612339304
7456,127.83619677881893
7457,130.9932616673869
7458,128.64715333916436
7459,128.33491211480754
7460,128.3970435193322
7461,115.16986321932899
7462,111.70753708885535
7463,112.23701586320237
7464,123.75562565863977
7465,110.453284130733
7466,92.31493812255766
7467,91.77404487332397
7468,89.68780323898096
7469,90.45190721278176
7470,93.3508080209171
7471,98.34592095253096
7472,121.91469413802292
7473,117.17352677092103
7474,115.96245181723701
7475,117.50325548415
7476,120.66065070119124
7477,114.23837712606768
7478,124.42500325630809
7479,110.7814580124086
7480,117.7250664190091
7481,124.87855488103946
7482,116.72003585139784
7483,113.50082134952547
7484,129.26483554963366
7485,141.3120396057712
7486,137.17461269526476
7487,135.10640188133658
7488,126.27548331667981
7489,121.49573652544605
7490,116.2524030287167
7491,112.01349421192921
7492,103.06123669207241
7493,105.43465810686524
7494,94.9336755004401
7495,101.80680274142063
7496,116.46884049780965
7497,132.26031511692187
7498,120.54989701298004
7499,106.47780425325594
7500,98.5510744605452
7501,98.42609226203018
7502,98.78409167324624
7503,92.7514124891249
7504,92.64673985303712
7505,112.87719947080677
7506,103.02294294694282
7507,97.30350616742508
7508,99.3498280754257
7509,108.77938454225895
7510,98.49328482070075
7511,97.38711873969037
7512,97.1588351646741
7513,86.72097541282665
7514,75.57601361059723
7515,78.71728708898986
7516,80.03204082242249
7517,77.82238667365094
7518,73.63412685960489
7519,83.066321633536
7520,94.927894232156
7521,92.52267733637332
7522,95.88494412700229
7523,88.05366770217073
7524,78.15320887127433
7525,74.84999203669028
7526,75.05166890694633
7527,72.89826563771423
7528,75.27325105655154
7529,86.13496971473796
7530,91.9831204832545
7531,100.24556960785894
7532,98.50346969933724
7533,114.21298931733716
7534,111.38927788695626
7535,118.83916644646503
7536,122.68519917820387
7537,110.54837767689226
7538,99.82702013456763
7539,105.37871577206847
7540,105.21064525561668
7541,110.08083358787756
7542,93.43750606616872
7543,95.7886952322394
7544,116.09657126754877
7545,119.82155003641523
7546,108.59805884737831
7547,104.50877588517878
7548,100.89872664639114
7549,94.21507950044337
7550,85.70177538974889
7551,80.63899908425539
7552,92.82922418550604
7553,95.39159632967869
7554,92.0252814964693
7555,91.75859867833714
7556,94.34779897005404
7557,108.47852964557252
7558,101.30660779237716
7559,115.29791288464502
7560,123.6616730799396
7561,110.90501301548139
7562,105.57600545062775
7563,103.76106711544014
7564,94.43744844117805
7565,97.55961578537584
7566,93.40840863273942
7567,100.37347943212393
7568,124.38261281614534
7569,129.7953293006624
7570,137.16051271251305
7571,118.88130608891123
7572,115.81409444225865
7573,119.2464586110907
7574,117.63067209608546
7575,114.51267404026306
7576,108.27425828036003
7577,116.17653179730885
7578,127.57807831698317
7579,116.39393105920888
7580,118.22298630510464
7581,115.20785646920656
7582,114.33026091160569
7583,109.30494246386694
7584,109.35409423475761
7585,94.50683795061198
7586,95.53042090123382
7587,96.02313935959907
7588,95.09288016446759
7589,99.47522859221006
7590,99.91889826800393
7591,91.75263325785807
7592,85.88705264628994
7593,105.27140027426222
7594,125.39002133617862
7595,127.71319386837145
7596,137.78065952806998
7597,141.44488229164978
7598,108.078838858332
7599,105.97363139170363
7600,106.8671798792931
7601,102.56128798447664
7602,112.41585809991157
7603,116.75703851691169
7604,122.81625886119501
7605,117.46300398458783
7606,123.78261917226178
7607,128.4231544779636
7608,117.33331187078925
7609,102.88535730248965
7610,105.60302217497927
7611,100.48013392381911
7612,93.23050087108614
7613,103.54617594464989
7614,112.99582522058343
7615,109.45404971269535
7616,104.70135667115298
7617,116.76888111624108
7618,136.27478115741124
7619,136.44168775342808
7620,119.02861769715075
7621,116.92673550418675
7622,121.57409448722956
7623,124.58336333326902
7624,128.05691418536333
7625,144.04540221360023
7626,152.88676791077847
7627,142.9868399725289
7628,139.66853060570392
7629,139.3671727328932
7630,153.83338171928256
7631,159.39169021181883
7632,150.1550229835992
7633,136.85180809352678
7634,123.32375557079719
7635,116.6844512123438
7636,114.95231076544087
7637,111.8753756467159
7638,125.3869014313422
7639,130.94363108836617
7640,144.89471407944106
7641,139.7097917874222
7642,133.77469142228813
7643,132.57403710789927
7644,126.13392173131098
7645,114.74664203850355
7646,104.50116562209264
7647,102.0023899015012
7648,104.43440897728115
7649,117.92466951563145
7650,118.36147725896588
7651,116.20623891800214
7652,121.55191346618669
7653,122.87996760148303
7654,124.57271725438015
7655,120.57661680961438
7656,114.42654679662553
7657,110.96760998195542
7658,94.14891161888528
7659,96.74777901529588
7660,89.8639884447243
7661,88.35937678479368
7662,103.98017352546576
7663,105.09447227017412
7664,114.58567636643724
7665,114.67212621916775
7666,94.73278144783252
7667,88.4860409117698
7668,91.36033404962534
7669,95.76684032707473
7670,87.58365396214661
7671,93.95815483404785
7672,88.50148038261284
7673,92.30753610890577
7674,95.39546251927976
7675,99.72285785592383
7676,101.40363264677346
7677,115.13096148308816
7678,102.2600455293909
7679,96.81641307657311
7680,95.01218613947414
7681,86.46473680011874
7682,85.87508020215719
7683,74.67876904434877
7684,81.90172979436467
7685,78.38895911450906
7686,91.87075010419848
7687,93.62594673002683
7688,107.51418091105026
7689,114.23319451376877
7690,105.97968520364512
7691,105.90838371157993
7692,98.19732438449319
7693,90.74422215622266
7694,85.59854718382361
7695,83.85369674341072
7696,95.23177269937892
7697,98.82218212324774
7698,119.08553403700958
7699,110.83109991531572
7700,115.67199957686708
7701,123.99548992341305
7702,127.65964614739836
7703,136.27270984689213
7704,126.88639569211945
7705,116.6513398674185
7706,109.45636455631958
7707,108.25086798615729
7708,108.85625825533639
7709,105.34071045707844
7710,129.26626992815116
7711,125.71240265138849
7712,134.52937796612292
7713,136.29838254181755
7714,140.3716013941297
7715,125.6089662772766
7716,111.49137725359549
7717,120.0104490393978
7718,108.41476736254924
7719,108.03211217613394
7720,114.73815428236273
7721,120.01997825285342
7722,119.49652832255767
7723,118.41353760422452
7724,121.6724300160958
7725,133.41804427200782
7726,125.9537513132063
7727,147.62940689128658
7728,137.62697287412402
7729,127.58483853397905
7730,112.7908766880878
7731,101.6130222841979
7732,106.22673707266682
7733,100.36391644685094
7734,112.98074317849157
7735,124.87185645953495
7736,127.94454825198159
7737,131.22975415626286
7738,121.71815739838405
7739,113.4733808901041
7740,54.401589663789515
7741,51.84758725140618
7742,82.6229547953682
7743,78.55916814114983
7744,72.9291432600354
7745,92.11858057273108
7746,89.78728070371531
7747,84.57748655617235
7748,90.06395134129669
7749,98.74645350811508
7750,100.13433365045822
7751,96.93133408536983
7752,114.67322488787653
7753,107.35272195110589
7754,101.46286642957811
7755,96.52561969060176
7756,99.6272882473075
7757,91.49497937351906
7758,101.74313430815816
7759,91.18740596487619
7760,92.11617443798016
7761,95.70694469147269
7762,103.88791461484317
7763,97.65179996769602
7764,102.90120122910719
7765,108.39774051498833
7766,114.46268335525781
7767,106.69420205184474
7768,95.35775757332864
7769,99.2848256597617
7770,105.51111725075502
7771,92.13713219081095
7772,99.35199860609016
7773,94.52136519130225
7774,102.99151785966076
7775,107.16639443778898
7776,110.32199149172526
7777,106.9004421050325
7778,89.93705960607251
7779,96.21366388606847
7780,95.39064998961733
7781,97.28904231260614
7782,111.24286574214531
7783,110.2465277722406
7784,100.75777667789474
7785,108.39854282344521
7786,125.55976351241785
7787,115.09115779979604
7788,109.8885173707808
7789,108.43835168612308
7790,104.91397358294779
7791,121.73266144025158
7792,132.39775633523433
7793,131.66498500624132
7794,153.19910927419676
7795,151.15571225869496
7796,154.3691226741411
7797,151.42780383266637
7798,158.37330501862093
7799,156.5629018028722
7800,150.24208658308797
7801,139.48744514956672
7802,132.41690850477457
7803,127.2053862730049
7804,128.37153417559793
7805,126.50077943128095
7806,133.02457909229992
7807,120.76632029048413
7808,146.16226819621266
7809,157.56126829361722
7810,139.34785317620845
7811,124.98134997764805
7812,139.81466102504675
7813,128.87280435591802
7814,117.21355399284391
7815,117.66914121481024
7816,119.09313199756303
7817,135.46161794493193
7818,147.22634842852344
7819,156.34277016710033
7820,159.5491378276334
7821,149.1701501619005
7822,143.93844618666486
7823,148.64348210141847
7824,160.46117699076828
