ID,Q_Age,Q_Gender,Q_City,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q9,Q10,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q30,Q31,Q32
6999,31,2,7,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,NA,NA,NA,NA,NA,2,NA,NA,6,3,2,1,2,2,NA,NA,0,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
7000,29,2,5,1,1,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,1,2,4,2,NA,NA,NA,NA,2,NA,NA,NA,2,3,3,1,5,1,2,NA,1,0,1,0,1,0,0,0,0,0,1,2,NA,NA,1
7002,48,2,7,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,5,2,NA,NA,1,NA,NA,1,NA,NA,4,5,3,3,4,2,NA,NA,1,0,0,0,1,0,0,0,0,0,1,2,NA,NA,5
7007,35,1,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,2,2,6,2,NA,NA,NA,NA,NA,2,NA,NA,4,4,6,1,9,1,1,1,1,1,1,0,1,0,0,0,0,0,1,2,NA,NA,1
7012,30,1,7,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,3,5,NA,NA,3,NA,NA,2,NA,NA,6,3,5,3,7,1,2,NA,1,1,1,0,0,0,0,0,0,0,1,1,1,2,2
7013,39,2,5,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,1,1,6,3,1,NA,NA,NA,NA,2,NA,NA,6,5,4,2,7,1,1,2,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,2
7016,21,1,7,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,1,NA,1,NA,NA,2,2,3,3,4,1,2,NA,1,0,0,0,0,0,0,0,0,0,3,2,NA,NA,1
7017,28,2,5,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,1,NA,NA,NA,NA,1,NA,NA,NA,6,4,3,4,5,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,1,2,NA,6
7018,20,1,5,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,9,4,NA,NA,1,1,NA,2,NA,NA,5,5,6,3,10,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,1,1,1,6
7020,47,1,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,7,4,NA,2,NA,NA,1,1,NA,NA,4,5,5,2,7,1,2,NA,1,1,1,0,0,0,0,0,0,0,1,2,NA,NA,1
7022,46,1,7,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,1,1,5,3,NA,NA,2,NA,NA,1,NA,NA,4,5,5,1,7,1,2,NA,1,0,1,0,1,0,0,0,0,0,1,2,NA,NA,1
7023,45,1,5,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,2,1,4,4,NA,NA,2,1,NA,1,NA,NA,2,4,4,1,9,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1
7025,20,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,1,2,7,3,NA,NA,NA,3,NA,NA,NA,NA,5,4,8,4,5,2,NA,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,2
7026,24,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,1,0,0,0,0,1,2,5,1,NA,NA,NA,NA,1,NA,NA,NA,4,5,2,4,2,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
7027,21,2,5,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,9,5,NA,NA,NA,3,2,NA,NA,NA,5,2,8,3,7,2,NA,NA,1,0,0,0,0,0,0,0,0,0,6,2,NA,NA,5
7028,32,2,4,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,2,1,5,2,NA,NA,NA,NA,NA,1,NA,NA,6,3,3,5,2,1,2,NA,0,0,0,1,0,0,0,0,0,0,2,1,2,NA,3
7029,30,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,2,2,3,3,1,NA,NA,NA,NA,2,NA,NA,6,5,5,4,4,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,1,2,NA,1
7030,39,2,6,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,2,1,5,5,NA,1,2,NA,NA,2,NA,NA,1,3,4,3,5,1,2,NA,0,1,1,0,0,0,0,0,0,0,1,2,NA,NA,2
7033,31,1,7,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,2,7,2,NA,NA,NA,NA,NA,2,NA,NA,2,2,3,3,4,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,1
7035,38,1,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,2,2,4,1,NA,NA,NA,NA,NA,1,NA,NA,2,5,4,4,4,1,2,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,3
7039,36,1,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,NA,NA,NA,NA,NA,2,NA,NA,5,3,6,1,9,1,2,NA,0,1,0,0,1,0,0,0,0,0,1,2,NA,NA,1
7040,28,2,6,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,3,4,3,NA,NA,NA,1,1,1,NA,NA,6,4,5,1,8,1,1,2,1,1,1,0,1,0,0,0,0,0,1,2,NA,NA,6
7041,23,2,7,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,2,2,6,2,NA,NA,NA,1,1,NA,NA,NA,6,4,1,4,3,2,NA,NA,1,1,0,0,0,0,0,0,0,0,6,2,NA,NA,3
7042,35,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,5,2,NA,NA,NA,NA,NA,2,NA,NA,1,5,7,4,4,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,6
7043,40,2,5,2,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,1,5,1,0,0,0,0,0,1,0,0,6,3,7,3,3,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,6
7044,33,2,7,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,NA,NA,NA,NA,NA,2,NA,NA,3,5,5,4,3,1,2,NA,1,1,0,0,0,0,0,0,0,0,4,2,NA,NA,6
7045,26,2,6,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,2,6,1,NA,NA,NA,NA,1,NA,NA,NA,3,5,3,4,2,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,1
7046,28,2,6,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,4,2,NA,NA,NA,NA,2,NA,NA,NA,6,3,2,3,4,2,NA,NA,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,1
7047,47,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,2,4,4,NA,NA,2,NA,NA,2,NA,NA,6,5,7,3,7,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,2
7048,48,2,3,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,1,6,2,NA,NA,NA,1,NA,1,NA,NA,6,4,7,3,7,1,2,NA,1,0,0,0,1,0,0,0,0,0,1,2,NA,NA,3
7050,40,2,5,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,9,1,NA,NA,NA,NA,NA,1,NA,NA,6,5,3,4,2,1,2,NA,1,0,0,0,0,0,0,0,0,0,4,2,NA,NA,1
7051,37,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,0,1,1,7,2,NA,NA,NA,NA,NA,2,NA,NA,4,5,5,1,8,1,1,2,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,1
7052,23,1,5,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2,6,3,NA,NA,NA,NA,3,NA,NA,NA,4,4,8,5,1,2,NA,NA,1,1,0,0,0,0,0,0,0,0,6,2,NA,NA,3
7053,41,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,8,2,NA,NA,1,NA,NA,1,NA,NA,4,4,3,4,4,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,2
7054,39,1,5,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,0,0,0,0,1,1,3,3,NA,1,NA,NA,NA,2,NA,NA,4,5,5,1,9,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,1,1,3,3
7057,35,1,5,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,1,1,6,2,0,0,0,0,0,2,0,0,6,4,5,3,6,1,2,NA,0,1,1,0,1,0,0,0,0,0,1,2,NA,NA,1
7059,28,2,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,2,3,6,1,NA,NA,NA,NA,1,NA,NA,NA,5,5,3,4,3,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
7061,33,2,4,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,2,2,5,3,1,NA,NA,NA,NA,2,NA,NA,6,5,6,3,6,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,1,1,1,3
7062,20,2,5,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,2,3,9,5,NA,NA,1,2,NA,2,NA,NA,2,5,8,2,10,2,NA,NA,0,0,1,0,0,0,0,0,0,0,4,1,3,NA,6
7064,47,1,5,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,1,0,0,0,1,3,6,3,NA,NA,NA,1,NA,2,NA,NA,6,4,4,1,7,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
7066,35,2,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,1,NA,NA,NA,NA,2,NA,NA,6,5,6,4,5,1,2,NA,0,1,0,0,0,0,0,0,0,0,4,1,3,NA,2
7067,43,1,7,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,1,1,9,5,NA,NA,1,2,NA,2,NA,NA,3,4,5,1,8,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,4,1
7069,29,2,5,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,1,NA,NA,NA,NA,1,NA,NA,NA,6,5,3,4,9,2,NA,NA,0,0,0,0,0,0,0,0,0,1,6,2,NA,NA,5
7070,39,1,7,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,0,1,1,4,5,NA,NA,3,NA,NA,2,NA,NA,3,5,4,4,6,1,2,NA,0,0,0,0,0,0,1,0,0,0,4,1,3,NA,1
7073,23,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,2,2,6,3,NA,NA,NA,NA,3,NA,NA,NA,4,3,8,4,10,2,NA,NA,1,0,0,0,0,0,1,0,0,0,6,2,NA,NA,1
7074,37,1,6,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,1,1,3,4,NA,NA,2,NA,NA,2,NA,NA,1,4,5,2,5,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
7075,37,2,5,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,1,NA,NA,NA,NA,NA,1,NA,NA,2,5,2,4,2,1,2,NA,0,0,0,0,0,0,1,0,0,0,6,2,NA,NA,2
7076,40,1,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,2,0,0,0,0,0,2,NA,NA,1,3,6,3,6,1,2,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,1
7078,49,1,5,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,1,1,6,5,NA,NA,3,NA,NA,2,NA,NA,6,5,7,1,9,1,2,NA,0,1,1,0,1,0,0,0,0,0,1,2,NA,NA,2
7079,40,2,7,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,6,1,NA,3,NA,NA,2,NA,NA,6,4,6,1,9,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,2
7080,27,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,3,3,2,5,2,2,NA,NA,0,0,0,0,1,0,0,0,0,0,1,2,NA,NA,1
7082,35,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,2,6,4,NA,NA,3,NA,NA,1,NA,NA,4,5,4,2,7,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1
7084,42,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,5,3,NA,NA,1,NA,NA,2,NA,NA,6,5,5,1,7,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,1,1,4,6
