ID,City,Region,Price_area,Demand_data
4606,Lillestrøm,Oslo,NO1,No
4611,Oslo,Oslo,NO1,No
4614,Lillestrøm,Oslo,NO1,Yes
4616,Bergen,Bergen,NO5,Yes
4617,Bærum,Oslo,NO1,No
4618,Bærum,Oslo,NO1,No
4619,Oslo,Oslo,NO1,No
4620,Oslo,Oslo,NO1,No
4621,Bergen,Bergen,NO5,Yes
4622,Oslo,Oslo,NO1,No
4624,Oslo,Oslo,NO1,Yes
4625,Bergen,Bergen,NO5,No
4627,Oslo,Oslo,NO1,No
4629,Bergen,Bergen,NO5,No
4630,Oslo,Oslo,NO1,Yes
4631,Bergen,Bergen,NO5,No
4632,Bergen,Bergen,NO5,Yes
4635,Oslo,Oslo,NO1,No
4636,Oslo,Oslo,NO1,No
4639,Lillestrøm,Oslo,NO1,No
4646,Asker,Oslo,NO1,No
4652,Asker,Oslo,NO1,Yes
4657,Oslo,Oslo,NO1,No
4659,Asker,Oslo,NO1,Yes
4661,Bergen,Bergen,NO5,No
4664,Oslo,Oslo,NO1,Yes
4665,Oslo,Oslo,NO1,Yes
4670,Oslo,Oslo,NO1,Yes
4673,Tromsø,Tromsø,NO4,No
4675,Bærum,Oslo,NO1,No
4676,Oslo,Oslo,NO1,No
4678,Oslo,Oslo,NO1,Yes
4679,Lillestrøm,Oslo,NO1,No
4681,Trondheim,Trondheim,NO3,No
4682,Bærum,Oslo,NO1,No
4687,Trondheim,Trondheim,NO3,No
4688,Oslo,Oslo,NO1,Yes
4691,Bergen,Bergen,NO5,No
4693,Bergen,Bergen,NO5,No
4695,Bærum,Oslo,NO1,Yes
4698,Bergen,Bergen,NO5,Yes
4700,Oslo,Oslo,NO1,No
4704,Oslo,Oslo,NO1,Yes
4707,Lillestrøm,Oslo,NO1,No
4716,Oslo,Oslo,NO1,Yes
4719,Oslo,Oslo,NO1,No
4721,Lillestrøm,Oslo,NO1,No
4728,Bergen,Bergen,NO5,No
4733,Bergen,Bergen,NO5,Yes
4740,Bergen,Bergen,NO5,No
4742,Oslo,Oslo,NO1,Yes
4743,Oslo,Oslo,NO1,Yes
4744,Oslo,Oslo,NO1,No
4746,Oslo,Oslo,NO1,No
4748,Oslo,Oslo,NO1,No
4755,Oslo,Oslo,NO1,No
4759,Oslo,Oslo,NO1,No
4760,Oslo,Oslo,NO1,No
4762,Oslo,Oslo,NO1,No
4763,Trondheim,Trondheim,NO3,No
4766,Lillestrøm,Oslo,NO1,No
4769,Bergen,Bergen,NO5,No
4771,Trondheim,Trondheim,NO3,No
4772,Trondheim,Trondheim,NO3,No
4773,Bergen,Bergen,NO5,No
4781,Bergen,Bergen,NO5,Yes
4783,Trondheim,Trondheim,NO3,No
4787,Trondheim,Trondheim,NO3,No
4796,Oslo,Oslo,NO1,No
4797,Oslo,Oslo,NO1,No
4802,Bærum,Oslo,NO1,No
4804,Oslo,Oslo,NO1,No
4807,Lillestrøm,Oslo,NO1,No
4809,Tromsø,Tromsø,NO4,No
4813,Tromsø,Tromsø,NO4,No
4817,Oslo,Oslo,NO1,No
4827,Bergen,Bergen,NO5,No
4828,Oslo,Oslo,NO1,No
4829,Bergen,Bergen,NO5,No
4830,Oslo,Oslo,NO1,Yes
4833,Oslo,Oslo,NO1,No
4835,Oslo,Oslo,NO1,No
4837,Trondheim,Trondheim,NO3,No
4846,Trondheim,Trondheim,NO3,No
4847,Oslo,Oslo,NO1,No
4849,Oslo,Oslo,NO1,No
4851,Bergen,Bergen,NO5,No
4852,Bergen,Bergen,NO5,No
4855,Oslo,Oslo,NO1,No
4858,Oslo,Oslo,NO1,Yes
4874,Trondheim,Trondheim,NO3,No
4879,Trondheim,Trondheim,NO3,No
4882,Oslo,Oslo,NO1,No
4883,Oslo,Oslo,NO1,No
4885,Trondheim,Trondheim,NO3,No
4886,Tromsø,Tromsø,NO4,No
4890,Oslo,Oslo,NO1,Yes
4891,Trondheim,Trondheim,NO3,No
4892,Oslo,Oslo,NO1,Yes
4894,Tromsø,Tromsø,NO4,No
4897,Bærum,Oslo,NO1,No
4899,Bergen,Bergen,NO5,Yes
4902,Oslo,Oslo,NO1,No
4913,Bærum,Oslo,NO1,Yes
4914,Oslo,Oslo,NO1,No
4916,Lillestrøm,Oslo,NO1,Yes
4919,Tromsø,Tromsø,NO4,No
4924,Lillestrøm,Oslo,NO1,Yes
4929,Lillestrøm,Oslo,NO1,No
4931,Oslo,Oslo,NO1,No
4935,Bergen,Bergen,NO5,No
4942,Trondheim,Trondheim,NO3,No
4949,Oslo,Oslo,NO1,No
4950,Trondheim,Trondheim,NO3,No
4958,Trondheim,Trondheim,NO3,No
4959,Tromsø,Tromsø,NO4,No
4961,Oslo,Oslo,NO1,Yes
4966,Lillestrøm,Oslo,NO1,No
4971,Oslo,Oslo,NO1,No
4973,Asker,Oslo,NO1,Yes
4979,Bergen,Bergen,NO5,Yes
4983,Bergen,Bergen,NO5,No
4985,Trondheim,Trondheim,NO3,No
4986,Oslo,Oslo,NO1,Yes
4991,Trondheim,Trondheim,NO3,No
4993,Bærum,Oslo,NO1,No
4996,Bergen,Bergen,NO5,No
4998,Bergen,Bergen,NO5,No
5010,Oslo,Oslo,NO1,No
5013,Trondheim,Trondheim,NO3,No
5019,Oslo,Oslo,NO1,No
5027,Oslo,Oslo,NO1,Yes
5029,Oslo,Oslo,NO1,No
5036,Trondheim,Trondheim,NO3,No
5040,Lillestrøm,Oslo,NO1,No
5048,Trondheim,Trondheim,NO3,No
5061,Lillestrøm,Oslo,NO1,Yes
5062,Trondheim,Trondheim,NO3,No
5064,Bergen,Bergen,NO5,No
5066,Bergen,Bergen,NO5,No
5067,Lillestrøm,Oslo,NO1,No
5074,Oslo,Oslo,NO1,Yes
5075,Oslo,Oslo,NO1,No
5077,Oslo,Oslo,NO1,No
5081,Lillestrøm,Oslo,NO1,No
5082,Oslo,Oslo,NO1,No
5085,Asker,Oslo,NO1,No
5086,Oslo,Oslo,NO1,Yes
5092,Oslo,Oslo,NO1,Yes
5095,Bærum,Oslo,NO1,No
5096,Bergen,Bergen,NO5,Yes
5103,Tromsø,Tromsø,NO4,No
5105,Bergen,Bergen,NO5,No
5106,Oslo,Oslo,NO1,No
5110,Lillestrøm,Oslo,NO1,No
5112,Bergen,Bergen,NO5,Yes
5116,Bærum,Oslo,NO1,Yes
5117,Trondheim,Trondheim,NO3,No
5121,Oslo,Oslo,NO1,No
5122,Bergen,Bergen,NO5,Yes
5124,Oslo,Oslo,NO1,Yes
5125,Tromsø,Tromsø,NO4,No
5126,Oslo,Oslo,NO1,Yes
5127,Oslo,Oslo,NO1,No
5129,Bergen,Bergen,NO5,No
5133,Bergen,Bergen,NO5,No
5136,Oslo,Oslo,NO1,No
5137,Oslo,Oslo,NO1,No
5138,Oslo,Oslo,NO1,No
5139,Tromsø,Tromsø,NO4,No
5143,Oslo,Oslo,NO1,No
5144,Oslo,Oslo,NO1,No
5145,Oslo,Oslo,NO1,Yes
5148,Asker,Oslo,NO1,No
5149,Bærum,Oslo,NO1,No
5151,Oslo,Oslo,NO1,No
5152,Bergen,Bergen,NO5,No
5154,Oslo,Oslo,NO1,Yes
5157,Bergen,Bergen,NO5,No
5158,Bærum,Oslo,NO1,No
5159,Oslo,Oslo,NO1,No
5165,Oslo,Oslo,NO1,No
5174,Bergen,Bergen,NO5,Yes
5176,Bergen,Bergen,NO5,No
5179,Oslo,Oslo,NO1,No
5180,Oslo,Oslo,NO1,No
5183,Oslo,Oslo,NO1,Yes
5184,Oslo,Oslo,NO1,Yes
5185,Bergen,Bergen,NO5,No
5188,Tromsø,Tromsø,NO4,No
5189,Bergen,Bergen,NO5,Yes
5191,Bergen,Bergen,NO5,No
5192,Bærum,Oslo,NO1,Yes
5196,Tromsø,Tromsø,NO4,No
5198,Oslo,Oslo,NO1,No
5201,Tromsø,Tromsø,NO4,No
5202,Oslo,Oslo,NO1,Yes
5205,Trondheim,Trondheim,NO3,No
5207,Asker,Oslo,NO1,Yes
5211,Tromsø,Tromsø,NO4,No
5224,Bergen,Bergen,NO5,No
5226,Bærum,Oslo,NO1,Yes
5227,Oslo,Oslo,NO1,Yes
5229,Trondheim,Trondheim,NO3,No
5231,Lillestrøm,Oslo,NO1,No
5232,Lillestrøm,Oslo,NO1,No
5233,Bærum,Oslo,NO1,No
5239,Bergen,Bergen,NO5,No
5243,Trondheim,Trondheim,NO3,No
5244,Oslo,Oslo,NO1,No
5245,Oslo,Oslo,NO1,Yes
5252,Trondheim,Trondheim,NO3,No
5254,Trondheim,Trondheim,NO3,No
5256,Oslo,Oslo,NO1,No
5258,Bergen,Bergen,NO5,No
5261,Oslo,Oslo,NO1,No
5263,Oslo,Oslo,NO1,Yes
5266,Tromsø,Tromsø,NO4,No
5267,Bærum,Oslo,NO1,No
5268,Oslo,Oslo,NO1,Yes
5272,Oslo,Oslo,NO1,No
5276,Trondheim,Trondheim,NO3,No
5277,Tromsø,Tromsø,NO4,No
5282,Bergen,Bergen,NO5,No
5285,Trondheim,Trondheim,NO3,No
5286,Trondheim,Trondheim,NO3,No
5290,Oslo,Oslo,NO1,No
5292,Oslo,Oslo,NO1,No
5297,Bærum,Oslo,NO1,No
5300,Trondheim,Trondheim,NO3,No
5301,Trondheim,Trondheim,NO3,No
5305,Bærum,Oslo,NO1,Yes
5306,Bergen,Bergen,NO5,Yes
5311,Oslo,Oslo,NO1,Yes
5313,Asker,Oslo,NO1,No
5314,Trondheim,Trondheim,NO3,No
5318,Tromsø,Tromsø,NO4,No
5323,Bergen,Bergen,NO5,No
5324,Bergen,Bergen,NO5,Yes
5325,Trondheim,Trondheim,NO3,No
5327,Bergen,Bergen,NO5,No
5329,Bergen,Bergen,NO5,Yes
5336,Tromsø,Tromsø,NO4,No
5337,Oslo,Oslo,NO1,Yes
5338,Bergen,Bergen,NO5,No
5342,Oslo,Oslo,NO1,No
5346,Bergen,Bergen,NO5,No
5347,Oslo,Oslo,NO1,Yes
5353,Oslo,Oslo,NO1,Yes
5363,Bærum,Oslo,NO1,No
5367,Trondheim,Trondheim,NO3,No
5374,Oslo,Oslo,NO1,No
5378,Oslo,Oslo,NO1,No
5383,Trondheim,Trondheim,NO3,No
5390,Trondheim,Trondheim,NO3,No
5396,Trondheim,Trondheim,NO3,No
5403,Oslo,Oslo,NO1,Yes
5407,Tromsø,Tromsø,NO4,No
5410,Trondheim,Trondheim,NO3,No
5417,Trondheim,Trondheim,NO3,No
5420,Bergen,Bergen,NO5,Yes
5422,Oslo,Oslo,NO1,No
5428,Bergen,Bergen,NO5,No
5430,Oslo,Oslo,NO1,No
5431,Bærum,Oslo,NO1,Yes
5436,Oslo,Oslo,NO1,No
5438,Oslo,Oslo,NO1,No
5451,Bergen,Bergen,NO5,Yes
5452,Bergen,Bergen,NO5,Yes
5459,Bergen,Bergen,NO5,No
5462,Trondheim,Trondheim,NO3,No
5463,Oslo,Oslo,NO1,No
5466,Oslo,Oslo,NO1,No
5474,Bergen,Bergen,NO5,Yes
5478,Bergen,Bergen,NO5,No
5482,Oslo,Oslo,NO1,Yes
5484,Oslo,Oslo,NO1,No
5487,Oslo,Oslo,NO1,No
5489,Trondheim,Trondheim,NO3,No
5492,Tromsø,Tromsø,NO4,No
5493,Oslo,Oslo,NO1,Yes
5499,Oslo,Oslo,NO1,Yes
5512,Lillestrøm,Oslo,NO1,No
5518,Oslo,Oslo,NO1,No
5521,Bærum,Oslo,NO1,No
5526,Oslo,Oslo,NO1,Yes
5527,Bergen,Bergen,NO5,No
5528,Bærum,Oslo,NO1,No
5538,Oslo,Oslo,NO1,Yes
5539,Bærum,Oslo,NO1,No
5545,Oslo,Oslo,NO1,No
5548,Oslo,Oslo,NO1,Yes
5550,Oslo,Oslo,NO1,Yes
5551,Bergen,Bergen,NO5,No
5552,Oslo,Oslo,NO1,Yes
5553,Oslo,Oslo,NO1,No
5554,Asker,Oslo,NO1,No
5555,Oslo,Oslo,NO1,Yes
5556,Asker,Oslo,NO1,No
5557,Bergen,Bergen,NO5,No
5560,Tromsø,Tromsø,NO4,No
5563,Bærum,Oslo,NO1,No
5564,Bergen,Bergen,NO5,Yes
5565,Tromsø,Tromsø,NO4,No
5566,Tromsø,Tromsø,NO4,No
5568,Lillestrøm,Oslo,NO1,No
5569,Asker,Oslo,NO1,No
5570,Oslo,Oslo,NO1,No
5571,Bergen,Bergen,NO5,Yes
5572,Bergen,Bergen,NO5,Yes
5575,Oslo,Oslo,NO1,Yes
5581,Oslo,Oslo,NO1,No
5584,Asker,Oslo,NO1,No
5585,Bergen,Bergen,NO5,No
5586,Asker,Oslo,NO1,No
5589,Asker,Oslo,NO1,No
5590,Tromsø,Tromsø,NO4,No
5592,Asker,Oslo,NO1,No
5594,Bærum,Oslo,NO1,Yes
5596,Tromsø,Tromsø,NO4,No
5599,Asker,Oslo,NO1,No
5601,Oslo,Oslo,NO1,No
5602,Oslo,Oslo,NO1,Yes
5603,Bærum,Oslo,NO1,No
5606,Bergen,Bergen,NO5,No
5607,Tromsø,Tromsø,NO4,No
5608,Asker,Oslo,NO1,No
5609,Oslo,Oslo,NO1,Yes
5610,Lillestrøm,Oslo,NO1,No
5612,Oslo,Oslo,NO1,No
5613,Tromsø,Tromsø,NO4,No
5614,Oslo,Oslo,NO1,Yes
5616,Oslo,Oslo,NO1,No
5618,Bergen,Bergen,NO5,No
5619,Trondheim,Trondheim,NO3,No
5621,Trondheim,Trondheim,NO3,No
5622,Oslo,Oslo,NO1,No
5623,Oslo,Oslo,NO1,No
5625,Tromsø,Tromsø,NO4,No
5626,Bergen,Bergen,NO5,Yes
5627,Oslo,Oslo,NO1,Yes
5628,Bergen,Bergen,NO5,No
5632,Tromsø,Tromsø,NO4,No
5633,Tromsø,Tromsø,NO4,No
5634,Lillestrøm,Oslo,NO1,Yes
5635,Bergen,Bergen,NO5,No
5636,Lillestrøm,Oslo,NO1,Yes
5639,Lillestrøm,Oslo,NO1,No
5640,Lillestrøm,Oslo,NO1,No
5641,Lillestrøm,Oslo,NO1,No
5643,Oslo,Oslo,NO1,Yes
5644,Oslo,Oslo,NO1,No
5645,Oslo,Oslo,NO1,Yes
5647,Bergen,Bergen,NO5,No
5648,Bergen,Bergen,NO5,No
5650,Oslo,Oslo,NO1,No
5651,Asker,Oslo,NO1,Yes
5652,Tromsø,Tromsø,NO4,No
5654,Oslo,Oslo,NO1,No
5655,Trondheim,Trondheim,NO3,No
5656,Tromsø,Tromsø,NO4,No
5657,Tromsø,Tromsø,NO4,No
5658,Trondheim,Trondheim,NO3,No
5659,Trondheim,Trondheim,NO3,No
5661,Asker,Oslo,NO1,No
5662,Oslo,Oslo,NO1,Yes
5663,Oslo,Oslo,NO1,No
5664,Oslo,Oslo,NO1,No
5667,Asker,Oslo,NO1,No
5669,Oslo,Oslo,NO1,Yes
5670,Oslo,Oslo,NO1,Yes
5674,Bærum,Oslo,NO1,Yes
5675,Bærum,Oslo,NO1,No
5677,Trondheim,Trondheim,NO3,No
5679,Bergen,Bergen,NO5,No
5680,Bærum,Oslo,NO1,No
5681,Oslo,Oslo,NO1,No
5682,Bærum,Oslo,NO1,No
5683,Bergen,Bergen,NO5,No
5684,Oslo,Oslo,NO1,No
5685,Bærum,Oslo,NO1,Yes
5687,Oslo,Oslo,NO1,Yes
5689,Oslo,Oslo,NO1,No
5690,Trondheim,Trondheim,NO3,No
5691,Oslo,Oslo,NO1,Yes
5692,Trondheim,Trondheim,NO3,No
5693,Lillestrøm,Oslo,NO1,No
5694,Oslo,Oslo,NO1,No
5695,Oslo,Oslo,NO1,No
5696,Lillestrøm,Oslo,NO1,No
5699,Oslo,Oslo,NO1,No
5700,Trondheim,Trondheim,NO3,No
5701,Trondheim,Trondheim,NO3,No
5703,Oslo,Oslo,NO1,No
5704,Trondheim,Trondheim,NO3,No
5705,Bergen,Bergen,NO5,Yes
5709,Bergen,Bergen,NO5,Yes
5710,Asker,Oslo,NO1,No
5714,Oslo,Oslo,NO1,Yes
5719,Bergen,Bergen,NO5,No
5721,Bærum,Oslo,NO1,Yes
5722,Bergen,Bergen,NO5,No
5725,Bergen,Bergen,NO5,No
5726,Oslo,Oslo,NO1,No
5729,Trondheim,Trondheim,NO3,No
5731,Oslo,Oslo,NO1,Yes
5735,Oslo,Oslo,NO1,No
5737,Oslo,Oslo,NO1,No
5738,Tromsø,Tromsø,NO4,No
5739,Oslo,Oslo,NO1,No
5740,Bærum,Oslo,NO1,Yes
5741,Oslo,Oslo,NO1,No
5742,Lillestrøm,Oslo,NO1,No
5743,Oslo,Oslo,NO1,No
5744,Tromsø,Tromsø,NO4,No
5745,Tromsø,Tromsø,NO4,No
5747,Tromsø,Tromsø,NO4,No
5748,Tromsø,Tromsø,NO4,No
5753,Bærum,Oslo,NO1,Yes
5754,Asker,Oslo,NO1,Yes
5757,Bærum,Oslo,NO1,No
5759,Bærum,Oslo,NO1,No
5760,Oslo,Oslo,NO1,Yes
5761,Asker,Oslo,NO1,Yes
5763,Oslo,Oslo,NO1,Yes
5765,Bærum,Oslo,NO1,No
5766,Asker,Oslo,NO1,No
5768,Lillestrøm,Oslo,NO1,No
5769,Lillestrøm,Oslo,NO1,No
5770,Oslo,Oslo,NO1,No
5771,Trondheim,Trondheim,NO3,No
5772,Tromsø,Tromsø,NO4,No
5773,Bergen,Bergen,NO5,Yes
5774,Bergen,Bergen,NO5,Yes
5776,Bærum,Oslo,NO1,Yes
5777,Oslo,Oslo,NO1,Yes
5778,Asker,Oslo,NO1,Yes
5779,Oslo,Oslo,NO1,Yes
5780,Lillestrøm,Oslo,NO1,No
5781,Asker,Oslo,NO1,No
5782,Bærum,Oslo,NO1,No
5783,Oslo,Oslo,NO1,No
5784,Tromsø,Tromsø,NO4,No
5786,Bergen,Bergen,NO5,Yes
5787,Bergen,Bergen,NO5,Yes
5789,Trondheim,Trondheim,NO3,No
5790,Lillestrøm,Oslo,NO1,Yes
5791,Asker,Oslo,NO1,No
5792,Oslo,Oslo,NO1,No
5793,Bærum,Oslo,NO1,No
5794,Bergen,Bergen,NO5,Yes
5795,Bergen,Bergen,NO5,No
5796,Asker,Oslo,NO1,No
5797,Lillestrøm,Oslo,NO1,No
5798,Oslo,Oslo,NO1,No
5799,Bergen,Bergen,NO5,No
5800,Oslo,Oslo,NO1,Yes
5801,Bergen,Bergen,NO5,No
5802,Oslo,Oslo,NO1,No
5804,Tromsø,Tromsø,NO4,No
5805,Lillestrøm,Oslo,NO1,No
5806,Oslo,Oslo,NO1,Yes
5808,Bergen,Bergen,NO5,No
5809,Oslo,Oslo,NO1,No
5810,Lillestrøm,Oslo,NO1,No
5811,Trondheim,Trondheim,NO3,No
5812,Tromsø,Tromsø,NO4,No
5813,Bergen,Bergen,NO5,Yes
5815,Oslo,Oslo,NO1,Yes
5817,Lillestrøm,Oslo,NO1,No
5818,Bergen,Bergen,NO5,No
5820,Trondheim,Trondheim,NO3,No
5822,Lillestrøm,Oslo,NO1,No
5823,Trondheim,Trondheim,NO3,No
5824,Tromsø,Tromsø,NO4,No
5825,Oslo,Oslo,NO1,Yes
5827,Oslo,Oslo,NO1,Yes
5828,Oslo,Oslo,NO1,No
5829,Tromsø,Tromsø,NO4,No
5830,Bærum,Oslo,NO1,No
5832,Bergen,Bergen,NO5,No
5833,Bergen,Bergen,NO5,Yes
5834,Asker,Oslo,NO1,No
5835,Bærum,Oslo,NO1,Yes
5836,Tromsø,Tromsø,NO4,No
5837,Lillestrøm,Oslo,NO1,No
5838,Oslo,Oslo,NO1,Yes
5839,Oslo,Oslo,NO1,No
5840,Oslo,Oslo,NO1,No
5841,Bergen,Bergen,NO5,Yes
5842,Bærum,Oslo,NO1,No
5843,Bergen,Bergen,NO5,Yes
5844,Asker,Oslo,NO1,No
5845,Asker,Oslo,NO1,No
5846,Lillestrøm,Oslo,NO1,No
5847,Trondheim,Trondheim,NO3,No
5848,Lillestrøm,Oslo,NO1,Yes
5849,Bærum,Oslo,NO1,Yes
5850,Asker,Oslo,NO1,No
5851,Oslo,Oslo,NO1,No
5855,Oslo,Oslo,NO1,No
5856,Tromsø,Tromsø,NO4,No
5857,Bærum,Oslo,NO1,No
5858,Bergen,Bergen,NO5,Yes
5859,Bergen,Bergen,NO5,No
5860,Asker,Oslo,NO1,No
5861,Trondheim,Trondheim,NO3,No
5862,Bærum,Oslo,NO1,No
5863,Tromsø,Tromsø,NO4,No
5865,Oslo,Oslo,NO1,No
5868,Trondheim,Trondheim,NO3,No
5870,Asker,Oslo,NO1,Yes
5871,Oslo,Oslo,NO1,Yes
5873,Bærum,Oslo,NO1,No
5874,Tromsø,Tromsø,NO4,No
5875,Oslo,Oslo,NO1,Yes
5876,Oslo,Oslo,NO1,No
5877,Oslo,Oslo,NO1,No
5878,Oslo,Oslo,NO1,Yes
5882,Trondheim,Trondheim,NO3,No
5883,Bergen,Bergen,NO5,No
5884,Bærum,Oslo,NO1,No
5885,Tromsø,Tromsø,NO4,No
5886,Oslo,Oslo,NO1,Yes
5887,Trondheim,Trondheim,NO3,No
5888,Lillestrøm,Oslo,NO1,No
5889,Tromsø,Tromsø,NO4,No
5890,Bærum,Oslo,NO1,Yes
5892,Lillestrøm,Oslo,NO1,No
5894,Oslo,Oslo,NO1,No
5897,Lillestrøm,Oslo,NO1,No
5898,Bergen,Bergen,NO5,No
5899,Asker,Oslo,NO1,No
5901,Lillestrøm,Oslo,NO1,No
5903,Oslo,Oslo,NO1,No
5904,Oslo,Oslo,NO1,Yes
5905,Lillestrøm,Oslo,NO1,No
5908,Oslo,Oslo,NO1,No
5909,Bærum,Oslo,NO1,Yes
5910,Asker,Oslo,NO1,No
5911,Oslo,Oslo,NO1,Yes
5914,Asker,Oslo,NO1,No
5916,Tromsø,Tromsø,NO4,No
5917,Oslo,Oslo,NO1,No
5921,Bærum,Oslo,NO1,No
5922,Asker,Oslo,NO1,No
5923,Lillestrøm,Oslo,NO1,No
5924,Bærum,Oslo,NO1,No
5925,Trondheim,Trondheim,NO3,No
5926,Lillestrøm,Oslo,NO1,Yes
5927,Bærum,Oslo,NO1,No
5928,Lillestrøm,Oslo,NO1,Yes
5929,Oslo,Oslo,NO1,No
5934,Trondheim,Trondheim,NO3,No
5936,Asker,Oslo,NO1,Yes
5938,Bærum,Oslo,NO1,No
5939,Asker,Oslo,NO1,Yes
5940,Asker,Oslo,NO1,No
5941,Lillestrøm,Oslo,NO1,No
5942,Asker,Oslo,NO1,Yes
5943,Lillestrøm,Oslo,NO1,No
5944,Bergen,Bergen,NO5,Yes
5946,Bergen,Bergen,NO5,No
5947,Bergen,Bergen,NO5,No
5948,Trondheim,Trondheim,NO3,No
5949,Asker,Oslo,NO1,No
5950,Oslo,Oslo,NO1,No
5951,Tromsø,Tromsø,NO4,No
5952,Tromsø,Tromsø,NO4,No
5955,Bergen,Bergen,NO5,No
5957,Trondheim,Trondheim,NO3,No
5958,Trondheim,Trondheim,NO3,No
5959,Trondheim,Trondheim,NO3,No
5963,Oslo,Oslo,NO1,Yes
5965,Bærum,Oslo,NO1,No
5966,Bærum,Oslo,NO1,No
5968,Trondheim,Trondheim,NO3,No
5970,Lillestrøm,Oslo,NO1,No
5973,Oslo,Oslo,NO1,No
5975,Bærum,Oslo,NO1,No
5977,Bergen,Bergen,NO5,No
5978,Asker,Oslo,NO1,No
5980,Bergen,Bergen,NO5,No
5981,Oslo,Oslo,NO1,Yes
5986,Oslo,Oslo,NO1,No
5988,Oslo,Oslo,NO1,Yes
5990,Bærum,Oslo,NO1,No
5994,Oslo,Oslo,NO1,Yes
5995,Oslo,Oslo,NO1,No
5996,Bergen,Bergen,NO5,No
5997,Oslo,Oslo,NO1,No
5998,Lillestrøm,Oslo,NO1,Yes
6000,Trondheim,Trondheim,NO3,No
6001,Asker,Oslo,NO1,No
6002,Asker,Oslo,NO1,No
6004,Lillestrøm,Oslo,NO1,No
6005,Bergen,Bergen,NO5,Yes
6006,Trondheim,Trondheim,NO3,No
6007,Oslo,Oslo,NO1,No
6008,Tromsø,Tromsø,NO4,No
6009,Oslo,Oslo,NO1,No
6010,Trondheim,Trondheim,NO3,No
6012,Trondheim,Trondheim,NO3,No
6017,Bergen,Bergen,NO5,No
6022,Oslo,Oslo,NO1,No
6024,Oslo,Oslo,NO1,No
6025,Asker,Oslo,NO1,No
6026,Oslo,Oslo,NO1,Yes
6027,Trondheim,Trondheim,NO3,No
6029,Tromsø,Tromsø,NO4,No
6032,Lillestrøm,Oslo,NO1,No
6033,Lillestrøm,Oslo,NO1,No
6034,Bærum,Oslo,NO1,No
6035,Bærum,Oslo,NO1,Yes
6036,Asker,Oslo,NO1,Yes
6037,Tromsø,Tromsø,NO4,No
6038,Oslo,Oslo,NO1,Yes
6039,Oslo,Oslo,NO1,No
6042,Bergen,Bergen,NO5,Yes
6044,Oslo,Oslo,NO1,No
6046,Trondheim,Trondheim,NO3,No
6047,Tromsø,Tromsø,NO4,No
6048,Oslo,Oslo,NO1,No
6049,Asker,Oslo,NO1,No
6051,Lillestrøm,Oslo,NO1,Yes
6052,Lillestrøm,Oslo,NO1,No
6054,Bærum,Oslo,NO1,Yes
6055,Asker,Oslo,NO1,No
6057,Tromsø,Tromsø,NO4,No
6061,Tromsø,Tromsø,NO4,No
6062,Bærum,Oslo,NO1,Yes
6066,Bergen,Bergen,NO5,No
6067,Bærum,Oslo,NO1,No
6068,Bærum,Oslo,NO1,Yes
6069,Tromsø,Tromsø,NO4,No
6070,Asker,Oslo,NO1,Yes
6072,Bærum,Oslo,NO1,Yes
6076,Bærum,Oslo,NO1,Yes
6078,Bergen,Bergen,NO5,No
6079,Tromsø,Tromsø,NO4,No
6080,Tromsø,Tromsø,NO4,No
6087,Oslo,Oslo,NO1,No
6088,Oslo,Oslo,NO1,No
6089,Oslo,Oslo,NO1,Yes
6090,Oslo,Oslo,NO1,Yes
6091,Tromsø,Tromsø,NO4,No
6093,Oslo,Oslo,NO1,No
6096,Oslo,Oslo,NO1,Yes
6097,Tromsø,Tromsø,NO4,No
6099,Oslo,Oslo,NO1,Yes
6100,Bergen,Bergen,NO5,No
6103,Trondheim,Trondheim,NO3,No
6105,Bærum,Oslo,NO1,No
6106,Lillestrøm,Oslo,NO1,No
6108,Bergen,Bergen,NO5,No
6112,Tromsø,Tromsø,NO4,No
6115,Bærum,Oslo,NO1,Yes
6117,Bergen,Bergen,NO5,Yes
6118,Tromsø,Tromsø,NO4,No
6119,Trondheim,Trondheim,NO3,No
6120,Bergen,Bergen,NO5,No
6122,Trondheim,Trondheim,NO3,No
6123,Oslo,Oslo,NO1,Yes
6130,Tromsø,Tromsø,NO4,No
6132,Bærum,Oslo,NO1,No
6133,Oslo,Oslo,NO1,No
6136,Bergen,Bergen,NO5,No
6137,Asker,Oslo,NO1,No
6140,Bergen,Bergen,NO5,No
6141,Tromsø,Tromsø,NO4,No
6143,Oslo,Oslo,NO1,Yes
6144,Trondheim,Trondheim,NO3,No
6146,Oslo,Oslo,NO1,No
6147,Lillestrøm,Oslo,NO1,No
6151,Bærum,Oslo,NO1,No
6152,Tromsø,Tromsø,NO4,No
6153,Bergen,Bergen,NO5,No
6155,Oslo,Oslo,NO1,No
6156,Lillestrøm,Oslo,NO1,No
6157,Oslo,Oslo,NO1,No
6158,Lillestrøm,Oslo,NO1,No
6159,Asker,Oslo,NO1,Yes
6160,Bærum,Oslo,NO1,Yes
6161,Trondheim,Trondheim,NO3,No
6163,Lillestrøm,Oslo,NO1,No
6167,Trondheim,Trondheim,NO3,No
6168,Oslo,Oslo,NO1,No
6169,Lillestrøm,Oslo,NO1,No
6173,Oslo,Oslo,NO1,No
6174,Oslo,Oslo,NO1,Yes
6179,Asker,Oslo,NO1,No
6181,Trondheim,Trondheim,NO3,No
6182,Oslo,Oslo,NO1,No
