,stes_soc
775,279.8423135293405
776,279.80922506337293
777,279.776140509775
778,279.7430598680842
779,279.70998313783787
780,279.67691031857356
781,279.6438414098289
782,279.61077641114144
783,279.5777153220489
784,279.544658142089
785,279.0625625728883
786,279.02956630442526
787,276.2431590892917
788,274.8980813219677
789,269.2226969435654
790,269.1908641376785
791,269.1590350956924
792,269.12720981716205
793,269.0953883016425
794,269.06357054868886
795,269.03175655785617
796,268.9999463286996
797,268.9681398607744
798,268.9363371536358
799,268.9045382068392
800,268.87274301993995
801,268.8409515924934
802,268.80916392405516
803,268.77738001418066
804,268.74559986242554
805,268.7138234683454
806,268.68205083149604
807,267.98058352329264
808,266.86135846447473
809,263.22461768339605
810,259.5603804546776
811,256.9630573016726
812,254.67134776617596
813,253.6231407117578
814,253.59315239242824
815,253.563167618908
816,253.53318639077784
817,253.50320870761854
818,253.47323456901094
819,253.44326397453594
820,253.41329692377448
821,253.38333341630755
822,253.35337345171618
823,253.3234170295815
824,253.2934641494846
825,253.2635148110067
826,253.23356901372904
827,253.2036267572329
828,253.17368804109964
829,253.14375286491062
830,253.1138212282473
831,253.08389313069117
832,251.23090328286364
833,250.75966069023542
834,249.30599733819744
835,249.09301093378156
836,249.06355825555323
837,244.84205916431014
838,244.81310911726428
839,244.78416249326276
840,244.75521929190083
841,244.7262795127738
842,244.69734315547703
843,244.66841021960593
844,244.63948070475595
845,244.6105546105226
846,244.5816319365014
847,244.55271268228796
848,234.18512760578824
849,230.0963393295916
850,226.23240524895925
851,226.20565560146156
852,226.17890911683367
853,226.15216579470157
854,226.12542563469137
855,225.78896646153623
856,225.76226924609944
857,225.7355751873329
858,217.0329297665893
859,215.41796395837838
860,210.97728865479525
861,209.6768256613919
862,209.65203354034847
863,209.62724435071752
864,209.60245809215246
865,209.57767476430672
866,209.55289436683375
867,209.5281168993871
868,209.5033423616203
869,209.47857075318694
870,209.4538020737407
871,209.4290363229352
872,209.40427350042418
873,209.3795136058614
874,209.35475663890068
875,209.33000259919584
876,209.30525148640075
877,209.28050330016936
878,209.25575804015563
879,209.23101570601355
880,209.20627629739718
881,209.1815398139606
882,209.15680625535794
883,204.66812164109473
884,202.28196338990364
885,202.2580456350185
886,202.23413070816108
887,202.21021860899697
888,202.18630933719186
889,202.16240289241142
890,202.1384992743214
891,202.11459848258755
892,202.0907005168757
893,202.0668053768517
894,202.04291306218144
895,202.01902357253087
896,201.99513690756592
897,201.97125306695264
898,201.94737205035705
899,201.92349385744527
900,201.8996184878834
901,201.8757459413376
902,201.8518762174741
903,201.82800931595918
904,201.80414523645905
905,201.50003427906884
906,201.47620897923255
907,201.45238649649212
908,201.42856683051448
909,201.40474998096656
910,201.38093594751533
911,201.3571247298278
912,201.33331632757108
913,201.30951074041226
914,201.28570796801847
915,201.2619080100569
916,201.2381108661948
917,201.21431653609937
918,201.19052501943796
919,201.1667363158779
920,201.14295042508658
921,201.1191673467314
922,201.0953870804798
923,201.07160962599934
924,201.0478349829575
925,201.0240631510219
926,201.0002941298601
927,200.33468472155366
928,200.31099721227767
929,200.28731250380523
930,196.39368664042442
931,194.29320791656178
932,190.9274322674434
933,187.7727232668579
934,187.7505210799009
935,187.7283215181234
936,187.70612458121502
937,187.68393026886537
938,187.66173858076414
939,187.63954951660105
940,187.61736307606583
941,187.59517925884828
942,187.5729980646382
943,187.55081949312546
944,187.52864354399995
945,187.50647021695158
946,187.48429951167034
947,187.46213142784623
948,187.43996596516928
949,187.41780312332958
950,187.39564290201722
951,187.37348530092237
952,185.82469736768235
953,183.18574349038516
954,172.6361870388153
955,165.86685931445047
956,158.0198616821617
957,158.0011774640764
958,157.9824954552071
959,157.96381565529256
960,157.9451380640716
961,157.9264626812831
962,157.90778950666592
963,157.88911853995893
964,157.8704497809011
965,157.85178322923142
966,157.83311888468882
967,157.81445674701237
968,157.79579681594115
969,157.77713909121422
970,157.75848357257073
971,157.7398302597498
972,157.72117915249063
973,157.70253025053245
974,157.6838835536145
975,157.66523906147603
976,157.64659677385637
977,154.94808033231683
978,152.22999405234424
979,150.41798609270563
980,149.13574047710162
981,148.75567627122157
982,148.73808744746682
983,148.720500703409
984,148.70291603880216
985,148.6853334534005
986,148.6677529469581
987,148.65017451922918
988,148.63259816996796
989,148.61502389892868
990,148.5974517058656
991,148.57988159053303
992,146.9771533398542
993,146.95977480808406
994,146.94239833114597
995,146.92502390879696
996,146.90765154079412
997,146.89028122689453
998,146.87291296685532
999,146.85554676043367
1000,146.83818260738673
1001,138.419403471967
1002,134.39933354957014
1003,124.0939620864987
1004,123.45410800048882
1005,123.43951082610293
1006,123.4249153776823
1007,123.41032165502284
1008,123.3957296579205
1009,123.38113938617124
1010,123.36655083957106
1011,123.35196401791599
1012,123.33737892100206
1013,123.32279554862534
1014,123.30821390058192
1015,123.29363397666792
1016,119.85990394782247
1017,119.84573175097833
1018,119.83156122985022
1019,119.81739238424002
1020,119.80322521394962
1021,119.7890597187809
1022,119.77489589853583
1023,119.76073375301634
1024,119.74657328202443
1025,119.7324144853621
1026,119.71825736283137
1027,119.70410191423429
1028,119.50720163758596
1029,119.49307114415058
1030,119.47894232150023
1031,119.46481516943737
1032,119.45068968776448
1033,119.43656587628404
1034,119.42244373479856
1035,119.40832326311059
1036,119.3942044610227
1037,119.38008732833745
1038,119.36597186485749
1039,119.35185807038542
1040,119.3377459447239
1041,119.32363548767565
1042,119.30952669904333
1043,119.29541957862968
1044,119.28131412623745
1045,119.26721034166941
1046,119.25310822472838
1047,119.23900777521715
1048,119.22490899293858
1049,119.21081187769553
1050,118.26857112571257
1051,118.25458708755417
1052,118.24060470286398
1053,118.2266239714465
1054,118.21264489310624
1055,118.19866746764777
1056,118.18469169487561
1057,118.17071757459438
1058,118.15674510660867
1059,118.14277429072312
1060,118.12880512674239
1061,118.11483761447117
1062,118.10087175371415
1063,118.08690754427604
1064,118.07294498596161
1065,118.05898407857563
1066,118.0450248219229
1067,118.0310672158082
1068,118.01711126003642
1069,118.00315695441239
1070,117.98920429874102
1071,117.9752532928272
1072,117.96130393647589
1073,117.94735622949202
1074,117.93341017168058
1075,117.61921455613755
1076,113.44667256600015
1077,108.46972626038041
1078,107.93631559734241
1079,107.92355324178486
1080,107.91079239524416
1081,107.89803305754188
1082,107.88527522849962
1083,107.87251890793901
1084,107.85976409568167
1085,107.84701079154927
1086,107.83425899536348
1087,107.82150870694602
1088,97.57045522780737
1089,97.55891852827637
1090,97.54738319284104
1091,93.12427345154572
1092,93.11326246713097
1093,93.1022527846515
1094,93.09124440395338
1095,93.08023732488269
1096,93.06923154728553
1097,89.52034695461026
1098,83.22498249929728
1099,73.44004383311223
1100,73.23495977949784
1101,73.22630050119307
1102,73.2176422467586
1103,73.20898501607337
1104,73.20032880901634
1105,73.19167362546648
1106,73.18301946530276
1107,73.17436632840419
1108,73.16571421464977
1109,73.1570631239185
1110,73.14841305608945
1111,73.13976401104168
1112,73.13111598865423
1113,73.12246898880619
1114,73.11382301137665
1115,73.10517805624474
1116,73.09653412328956
1117,73.08789121239026
1118,73.07924932342598
1119,73.0706084562759
1120,73.0619686108192
1121,69.87320584510982
1122,68.96508750641304
1123,54.03047926732145
1124,41.9791456641152
1125,33.15282712803247
1126,33.10808573227821
1127,33.10417104277258
1128,33.10025681613858
1129,33.0963430523215
1130,33.09242975126661
1131,33.08851691291918
1132,33.084604537224514
1133,33.080692624127906
1134,33.07678117357465
1135,33.07287018551006
1136,33.06895965987946
1137,33.06504959662816
1138,33.06113999570149
1139,33.057230857044786
1140,33.053322180603395
1141,33.04941396632266
1142,33.045506214147935
1143,31.201630142762998
1144,28.69340538193871
1145,26.54736376057083
1146,26.544224808740267
1147,25.936639248064054
1148,25.475816829185113
1149,25.472804576722226
1150,25.46979268042711
1151,25.46678114025765
1152,25.46376995617174
1153,25.460759128127275
1154,25.45774865608216
1155,25.4547385399943
1156,25.451728779821607
1157,25.448719375521996
1158,25.44571032705339
1159,25.44270163437372
1160,25.43969329744091
1161,25.436685316212902
1162,25.433677690647635
1163,25.430670420703056
1164,25.42766350633712
1165,25.424656947507778
1166,25.421650744172993
1167,25.418644896290733
1168,22.663999855593378
1169,22.661320071473337
1170,22.658640604210117
1171,22.65596145376625
1172,22.653282620104278
1173,22.650604103186744
1174,22.647925902976198
1175,22.64524801943519
1176,22.64257045252628
1177,22.639893202212026
1178,22.637216268454996
1179,22.63453965121776
1180,22.631863350462897
1181,22.62918736615298
1182,22.626511698250596
1183,22.62383634671833
1184,22.62116131151878
1185,22.618486592614538
1186,22.615812189968207
1187,22.61313810354239
1188,22.610464333299703
1189,22.607790879202756
1190,22.60511774121417
1191,22.602444919296566
1192,22.599772413412577
1193,22.59710022352483
1194,15.814560169837009
1195,13.483665323889634
1196,13.482071019598902
1197,13.480476903818202
1198,13.478882976525243
1199,13.47728923769774
1200,13.475695687313408
1201,13.474102325349966
1202,13.472509151785134
1203,13.470916166596638
1204,13.4693233697622
1205,13.467730761259554
1206,13.46613834106643
1207,13.46454610916056
1208,13.462954065519686
1209,13.461362210121543
1210,13.459770542943875
1211,13.137814189770284
1212,13.13626077880743
1213,13.134707551519393
1214,13.133154507884456
1215,13.131601647880903
1216,13.130048971487021
1217,12.668840580722843
1218,12.667342621050064
1219,12.665844838495559
1220,12.604537201285583
1221,12.603046844823895
1222,12.60155666458148
1223,12.600066660537502
1224,12.598576832671128
1225,12.597087180961525
1226,12.595597705387865
1227,12.594108405929322
1228,12.592619282565074
1229,12.591130335274299
1230,12.589641564036175
1231,12.588152968829888
1232,12.586664549634625
1233,12.585176306429572
1234,12.583688239193922
1235,11.596746660200031
1236,11.595375464570743
1237,11.594004431071191
1238,11.592633559682202
1239,11.088558435931743
1240,11.087247328316137
1241,11.08593637572548
1242,11.084625578141436
1243,11.083314935545683
1244,11.082004447919891
1245,10.519771780451658
1246,10.518527925988927
1247,10.517284218599151
1248,10.516040658264941
1249,10.514797244968909
1250,10.513553978693668
1251,10.512310859421838
1252,10.511067887136033
1253,10.509825061818873
1254,10.508582383452985
1255,10.507339852020989
1256,10.506097467505514
1257,10.504855229889188
1258,10.503613139154643
1259,10.502371195284509
1260,10.501129398261423
1261,10.499887748068021
1262,10.498646244686944
1263,10.497404888100828
1264,10.496163678292321
1265,10.494922615244066
1266,10.49368169893871
1267,8.729166392149953
1268,8.72813425829768
1269,8.727102246484584
1270,8.726070356696239
1271,8.72503858891821
1272,8.724006943136075
1273,8.72297541933541
1274,8.72194401750179
1275,8.720912737620793
1276,8.719881579678
1277,8.718850543658995
1278,8.717819629549359
1279,8.71678883733468
1280,8.715758167000542
1281,8.714727618532537
1282,8.713697191916255
1283,8.712666887137287
1284,8.711636704181227
1285,8.710606643033673
1286,8.70957670368022
1287,8.708546886106468
1288,8.707517190298018
1289,8.706487616240475
1290,8.705458163919436
1291,8.704428833320515
1292,8.703399624429313
1293,8.702370537231445
1294,8.701341571712517
1295,8.700312727858146
1296,8.699284005653942
1297,8.698255405085526
1298,8.697226926138512
1299,8.69619856879852
1300,8.695170333051173
1301,8.694142218882094
1302,8.693114226276906
1303,8.692086355221235
1304,8.69105860570071
1305,8.690030977700964
1306,8.689003471207622
1307,8.687976086206323
1308,8.686948822682696
1309,8.685921680622382
1310,8.68489466001102
1311,8.683867760834245
1312,8.682840983077703
1313,8.681814326727034
1314,8.680787791767886
1315,8.679761378185903
1316,8.678735085966736
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
